Inspection_ID,License,DBA_Name,AKA_Name,Facility_Type,Risk,Address,City,State,Zip,Latitude,Longitude,Inspection_Date,Inspection_Type,Results,criticalFound,pass_flag,fail_flag,tsne_x,tsne_y,is_test,area_num,community_name
2595714,2808994.0,CHIYA CHAI CAFE,CHIYA CHAI CAFE,Restaurant,Risk 1 (High),79 E MADISON ST ,CHICAGO,IL,60602.0,41.8819908939839,-87.6250359514251,2024-06-04,Canvass,Pass,0.0,1.0,0.0,-1.8109893,5.085463,False,32.0,LOOP
2595712,2906482.0,CUBANEO,CUBANEO,Restaurant,Risk 1 (High),2873-2875 N BROADWAY ,CHICAGO,IL,60657.0,41.9349114917062,-87.6440788354708,2024-06-04,Canvass,Pass,0.0,1.0,0.0,-2.474504,5.3305173,False,6.0,LAKE VIEW
2595711,1909063.0,JASON'S DELI,JASON'S DELI,Restaurant,Risk 1 (High),1258 S CANAL ST,CHICAGO,IL,60607.0,41.8656511821197,-87.6393446307819,2024-06-04,Complaint,Pass,0.0,1.0,0.0,-1.9320011,8.545762,False,28.0,NEAR WEST SIDE
2595710,2830665.0,JACKS WICKER PARK,JACKS WICKER PARK,Restaurant,Risk 1 (High),2056-2058 W DIVISION ST ,CHICAGO,IL,60622.0,41.9032596839912,-87.6795051308791,2024-06-04,Canvass,Fail,1.0,0.0,1.0,-5.085211,1.6851155,False,24.0,WEST TOWN
2595709,2803921.0,LOWCOUNTRY CHINATOWN INC,LOWCOUNTRY,Restaurant,Risk 1 (High),2359 S WENTWORTH AVE ,CHICAGO,IL,60616.0,41.8492092193227,-87.6317862521985,2024-06-04,Canvass Re-Inspection,Pass,0.0,1.0,0.0,-4.544742,2.3927608,False,34.0,ARMOUR SQUARE
2595707,2738503.0,BUREAU BAR AND RESTAURANT LLC,BUREAU BAR AND RESTAURANT LLC,Restaurant,Risk 1 (High),2115 S STATE ST ,CHICAGO,IL,60616.0,41.8537680963443,-87.6269573595826,2024-06-04,Canvass,Pass,0.0,1.0,0.0,-2.375059,6.390092,False,33.0,NEAR SOUTH SIDE
2595706,1617795.0,SNAIL THAI CUISINE,SNAIL THAI CUISINE,Restaurant,Risk 1 (High),1649 E 55TH ST ,CHICAGO,IL,60615.0,41.7951079441942,-87.5846776705799,2024-06-04,Canvass,Pass,0.0,1.0,0.0,-0.72069055,7.252365,False,41.0,HYDE PARK
2595699,2493005.0,"CARNITAS MICHOACAN, INC","CARNITAS MICHOACAN, INC",Restaurant,Risk 1 (High),4235 W 63RD ST ,CHICAGO,IL,60629.0,41.7784725288332,-87.7290051304983,2024-06-04,Canvass,Pass,0.0,1.0,0.0,-5.453539,1.6320826,False,65.0,WEST LAWN
2595708,2948578.0,SARPINO'S PIZZERIA,SARPINO'S PIZZERIA,Restaurant,Risk 1 (High),1435 W MONTROSE AVE,CHICAGO,IL,60613.0,41.961520042875,-87.666343707105,2024-06-04,Canvass,Fail,1.0,0.0,1.0,-1.2740185,4.5063777,False,6.0,LAKE VIEW
2595703,1891876.0,GAYLORD INDIA RESTAURANT,GAYLORD INDIA RESTAURANT,Restaurant,Risk 1 (High),100 E WALTON ST,CHICAGO,IL,60611.0,41.9000966251774,-87.6253593407008,2024-06-04,Canvass,Pass w/ Conditions,0.0,0.0,0.0,-3.8722339,2.1015325,False,8.0,NEAR NORTH SIDE
2595698,1573767.0,THE FAIRMONT CHICAGO,BANQUET & MEETING RMS,Restaurant,Risk 1 (High),200 N COLUMBUS DR,CHICAGO,IL,60601.0,41.8860058334255,-87.6208289567408,2024-06-04,Canvass Re-Inspection,Pass,0.0,1.0,0.0,-1.0430353,4.061134,False,32.0,LOOP
2595694,1675565.0,BURRITO STATION,BURRITO STATION,Restaurant,Risk 1 (High),2750 W 111TH ST,CHICAGO,IL,60655.0,41.6918029183953,-87.6903857311192,2024-06-04,Canvass,Pass,0.0,1.0,0.0,-1.3888762,5.7707553,False,75.0,MORGAN PARK
2595692,2817989.0,The Green Post,The Green Post,Restaurant,Risk 1 (High),4749-4755 N ROCKWELL ST,CHICAGO,IL,60625.0,41.9681542207582,-87.6936381263135,2024-06-04,Canvass,Fail,1.0,0.0,1.0,-2.546438,0.7933201,False,4.0,LINCOLN SQUARE
2595696,2971657.0,KE FOOD MART,63RD ST FOOD MART,Grocery Store,Risk 3 (Low),1202 W 63RD ST,CHICAGO,IL,60636.0,41.7797169766201,-87.6546512845945,2024-06-04,License,Pass,0.0,1.0,0.0,-5.623978,1.8667867,False,67.0,WEST ENGLEWOOD
2595690,2971418.0,The Bloohol Belizean Cuisine,The Bloohol Belizean Cuisine,Restaurant,Risk 1 (High),5101 W NORTH AVE ,CHICAGO,IL,60639.0,41.9094201110133,-87.7535502769341,2024-06-04,License,Pass,0.0,1.0,0.0,1.1125327,1.053656,False,25.0,AUSTIN
2595687,2608178.0,"THE FAT SHALLOT, LLC",THE FAT SHALLOT,Restaurant,Risk 1 (High),2468 N CLARK ST,CHICAGO,IL,60614.0,41.9272361143884,-87.6416290437088,2024-06-04,Canvass,Pass w/ Conditions,0.0,0.0,0.0,-1.7194618,1.0813221,False,7.0,LINCOLN PARK
2595685,2657740.0,TACO BELL CANTINA,TACO BELL CANTINA,Restaurant,Risk 1 (High),2407-2409 N CLARK ST ,CHICAGO,IL,60614.0,41.9258486693418,-87.6404864171542,2024-06-04,Complaint,Pass w/ Conditions,0.0,0.0,0.0,4.0648494,-1.6178758,False,7.0,LINCOLN PARK
2595689,2283505.0,MR. WANG,UNI UNI,Restaurant,Risk 1 (High),2171 S CHINA PL,CHICAGO,IL,60616.0,41.8535228832899,-87.6352669803163,2024-06-04,Canvass,Pass,0.0,1.0,0.0,-0.89893436,5.5029163,False,34.0,ARMOUR SQUARE
2595684,2569794.0,"MG OLD FASHION MEAT MARKET, INC.","MG OLD FASHION MEAT MARKET, INC.",Grocery Store,Risk 2 (Medium),7141 S STATE ST ,CHICAGO,IL,60619.0,41.7642651775902,-87.6247343392817,2024-06-04,Complaint,Pass,0.0,1.0,0.0,-1.6283635,7.1546135,False,69.0,GREATER GRAND CROSSING
2595683,2709508.0,JIANG NIU BBQ HOUSE,JIANG NIU BBQ HOUSE,Restaurant,Risk 1 (High),2300-2304 S ARCHER AVE ,CHICAGO,IL,60616.0,41.8510273906593,-87.63889347987,2024-06-04,Canvass Re-Inspection,Pass,0.0,1.0,0.0,-4.923329,1.091313,False,34.0,ARMOUR SQUARE
2595680,2967460.0,IS/WAS Brewing,IS/WAS Brewing,Liquor,Risk 3 (Low),5121 N RAVENSWOOD AVE ,CHICAGO,IL,60640.0,41.9749542032641,-87.674231440017,2024-06-04,License,Pass w/ Conditions,0.0,0.0,0.0,1.3864435,1.7418269,False,3.0,UPTOWN
2595679,2626483.0,BOB'S PIZZA,BOB'S PIZZA,Restaurant,Risk 1 (High),1659 W 21st ST ,CHICAGO,IL,60608.0,41.8539998571743,-87.6684545009101,2024-06-04,Canvass,Pass,0.0,1.0,0.0,-1.1450102,4.1900463,False,31.0,LOWER WEST SIDE
2595678,2906290.0,KAJIKEN,KAJIKEN,Restaurant,Risk 1 (High),2161 S CHINA PL ,CHICAGO,IL,60616.0,41.8536059856106,-87.6350944085433,2024-06-04,Canvass,Pass,0.0,1.0,0.0,2.9894464,3.3222208,False,34.0,ARMOUR SQUARE
2595674,2362828.0,WOW BAO,WOW BAO,Restaurant,Risk 1 (High),2806 N CLARK ST ,CHICAGO,IL,60657.0,41.9329671106297,-87.6451916460217,2024-06-04,Canvass,Pass,0.0,1.0,0.0,-6.6029806,1.3537356,False,6.0,LAKE VIEW
2595681,2314015.0,JERK,JERK,Restaurant,Risk 1 (High),811 W CHICAGO AVE,CHICAGO,IL,60642.0,41.8962928820339,-87.6483031694269,2024-06-04,Canvass,Fail,1.0,0.0,1.0,1.9870441,-2.1938722,False,24.0,WEST TOWN
2595677,2877710.0,BALLY'S,BALLY'S,Restaurant,Risk 1 (High),600 N WABASH AVE ,CHICAGO,IL,60611.0,41.892531148205,-87.6268959644726,2024-06-04,Short Form Complaint,Pass w/ Conditions,0.0,0.0,0.0,-2.8513312,6.2954087,False,8.0,NEAR NORTH SIDE
2595672,54103.0,CARDOZO'S PUB,CARDOZO'S PUB,Restaurant,Risk 1 (High),170 W WASHINGTON ST,CHICAGO,IL,60602.0,41.8833172608329,-87.6330242843001,2024-06-04,Canvass,Fail,1.0,0.0,1.0,1.2903941,-3.6028404,False,32.0,LOOP
2595676,2359057.0,THE PIGGERY,THE PIGGERY,Restaurant,Risk 1 (High),1619-1625 W IRVING PARK RD ,CHICAGO,IL,60613.0,41.9541691154597,-87.6698731817378,2024-06-04,Canvass Re-Inspection,Pass,0.0,1.0,0.0,-1.6694126,4.5780997,False,6.0,LAKE VIEW
2595671,2569220.0,"JACKSON PARK SLF, LLC","JACKSON PARK SLF, LLC",Long Term Care,Risk 1 (High),1440-1448 E 75TH ST ,CHICAGO,IL,60619.0,41.7588482179236,-87.5891894731905,2024-06-04,Canvass,Pass,0.0,1.0,0.0,0.8755214,10.6437435,False,43.0,SOUTH SHORE
2595670,2385279.0,7-ELEVEN #26878 F,7-ELEVEN #26878 F,Grocery Store,Risk 2 (Medium),6559 W ARCHER AVE,CHICAGO,IL,60638.0,41.7921411187576,-87.786626362305,2024-06-04,Complaint,Fail,1.0,0.0,1.0,-5.292497,1.5760081,False,56.0,GARFIELD RIDGE
2595669,1963599.0,MARISCO EL VENENO #2 CORP.,MARISCO EL VENENO #2 CORP.,Restaurant,Risk 1 (High),6835 S PULASKI RD ,CHICAGO,IL,60629.0,41.7685414427299,-87.7223576633393,2024-06-04,Canvass,Pass w/ Conditions,0.0,0.0,0.0,-1.6622378,1.5392265,False,65.0,WEST LAWN
2595668,2863050.0,THE OAKVILLE,THE OAKVILLE,Restaurant,Risk 1 (High),163 N GREEN ST,CHICAGO,IL,60607.0,41.8849229402844,-87.6484723033751,2024-06-04,Canvass,Pass,0.0,1.0,0.0,-1.9228859,8.563439,False,28.0,NEAR WEST SIDE
2595666,2891234.0,POCHOS,POCHOS,Restaurant,Risk 1 (High),1727 W 18TH ST ,CHICAGO,IL,60608.0,41.8576314177968,-87.6698467231696,2024-06-04,Canvass Re-Inspection,Pass,0.0,1.0,0.0,-0.49488622,7.5902967,False,31.0,LOWER WEST SIDE
2595665,27906.0,THE FORTNIGHTLY OF CHICAGO,THE FORTNIGHTLY OF CHICAGO,banquets,Risk 1 (High),120 E BELLEVUE PL ,CHICAGO,IL,60611.0,41.9017204890776,-87.624868156269,2024-06-04,Canvass,Pass,0.0,1.0,0.0,-1.3305349,6.7537766,False,8.0,NEAR NORTH SIDE
2595664,2698526.0,SMALL WORLD DAYCARE CENTER II,SMALL WORLD DAYCARE CENTER II,Children's Services Facility,Risk 1 (High),3573-3583 S ARCHER AVE,CHICAGO,IL,60609.0,41.8290223972468,-87.6796512991887,2024-06-04,License,Fail,1.0,0.0,1.0,-2.7092853,0.7141147,False,59.0,MCKINLEY PARK
2595662,2971448.0,Khamai,Khamai,Restaurant,Risk 1 (High),6576-6590 N SHERIDAN,CHICAGO,IL,60626.0,42.0021917571632,-87.6609148082635,2024-06-04,License,Fail,1.0,0.0,1.0,1.0707024,2.3274405,False,1.0,ROGERS PARK
2595663,2595542.0,MACHINE,MACHINE,Restaurant,Risk 1 (High),1836-1846 W DIVISION ST ,CHICAGO,IL,60622.0,41.9033544882296,-87.6738113449385,2024-06-04,Canvass,Pass,0.0,1.0,0.0,-2.2779512,6.3933606,False,24.0,WEST TOWN
2595659,1844415.0,TASTY PLACE,TASTY PLACE,Restaurant,Risk 1 (High),2306 S WENTWORTH AVE,CHICAGO,IL,60616.0,41.8507476884057,-87.6321153569279,2024-06-04,Canvass,Fail,1.0,0.0,1.0,-1.9595815,0.40681332,False,34.0,ARMOUR SQUARE
2595660,1517789.0,Panino's Pizzeria,Panino's Pizzeria,Restaurant,Risk 1 (High),3702-3704 N BROADWAY ,CHICAGO,IL,60613.0,41.9492148746322,-87.6485623943852,2024-06-04,Canvass,Pass,0.0,1.0,0.0,2.6764655,2.9595368,False,6.0,LAKE VIEW
2595656,2934524.0,AARONS F.O.F. BBQ & CATERING,AARONS F.O.F. BBQ & CATERING,Shared Kitchen User (Long Term),Risk 1 (High),7116 S INDIANA AVE ,CHICAGO,IL,60619.0,41.7650679572723,-87.6202150418461,2024-06-04,Canvass,Pass w/ Conditions,0.0,0.0,0.0,4.539131,-2.2163823,False,69.0,GREATER GRAND CROSSING
2595654,1770521.0,ANTEPRIMA,ANTEPRIMA,Restaurant,Risk 1 (High),5316 N CLARK ST ,CHICAGO,IL,60640.0,41.9786161543943,-87.6684703883743,2024-06-04,Canvass,Pass,0.0,1.0,0.0,-2.7484727,4.8075805,False,77.0,EDGEWATER
2595655,1145075.0,GIO'S SPORTS BAR,GIO'S SPORTS BAR,Restaurant,Risk 1 (High),4857 N DAMEN AVE,CHICAGO,IL,60625.0,41.9704295905504,-87.6790866593087,2024-06-04,Canvass,Fail,1.0,0.0,1.0,-4.809862,2.0917692,False,4.0,LINCOLN SQUARE
2595652,2956977.0,PASSION T,PASSION T,Restaurant,Risk 1 (High),400 E 69TH ST ,CHICAGO,IL,60637.0,41.7694504824518,-87.6152979208675,2024-06-04,License,Pass,0.0,1.0,0.0,2.6020236,4.287735,False,69.0,GREATER GRAND CROSSING
2595651,2314545.0,YOLK,YOLK,Restaurant,Risk 1 (High),501 W DIVERSEY PKWY ,CHICAGO,IL,60614.0,41.9327574222532,-87.6414877332763,2024-06-04,Canvass Re-Inspection,Fail,1.0,0.0,1.0,-1.8875424,3.2543588,False,7.0,LINCOLN PARK
2595650,2204245.0,CLAYTON RESIDENTIAL HOME INC,CLAYTON RESIDENTIAL HOME,Long Term Care,Risk 1 (High),2026 N CLARK ST,CHICAGO,IL,60614.0,41.9192259371128,-87.6367756547897,2024-06-04,Canvass,Pass w/ Conditions,0.0,0.0,0.0,3.691888,-1.8187761,False,7.0,LINCOLN PARK
2595648,86616.0,WINDY CITY CAFE,WINDY CITY CAFE,Restaurant,Risk 1 (High),1060-1062 W CHICAGO AVE ,CHICAGO,IL,60642.0,41.8963842949216,-87.6549265178839,2024-06-04,Canvass Re-Inspection,Fail,1.0,0.0,1.0,-5.670028,1.101466,False,24.0,WEST TOWN
2595647,2313848.0,THE SPOKE AND BIRD,CAFE SOCIETY INC.,Restaurant,Risk 1 (High),205-209 E 18TH ST ,CHICAGO,IL,60616.0,41.857793017556,-87.6220949233952,2024-06-04,Canvass,Pass,0.0,1.0,0.0,-0.689733,5.9835167,False,33.0,NEAR SOUTH SIDE
2595646,1195954.0,BAJA FOODS,BAJA FOODS,,Risk 3 (Low),636 W ROOT ST ,CHICAGO,IL,60609.0,41.8190807477065,-87.6424530503341,2024-06-04,Complaint,Pass,0.0,1.0,0.0,2.5738187,4.344526,False,61.0,NEW CITY
2595644,2856756.0,FIFTY-ONE 50 FUSION,FIFTY-ONE 50 FUSION,Restaurant,Risk 1 (High),7354 S ASHLAND AVE ,CHICAGO,IL,60636.0,41.7596111172334,-87.6637911194732,2024-06-04,Canvass Re-Inspection,Fail,1.0,0.0,1.0,-5.46999,1.722706,False,67.0,WEST ENGLEWOOD
2595643,2971604.0,CAFE PARIS,CAFE PARIS,Restaurant,Risk 1 (High),3307 N CLARK ST ,CHICAGO,IL,60657.0,41.9420104545351,-87.6521689121266,2024-06-04,License,Pass,0.0,1.0,0.0,3.8098843,8.347602,False,6.0,LAKE VIEW
2595642,2912230.0,LA PALMA SUPERMERCADO,LA PALMA SUPERMERCADO,Grocery Store,Risk 1 (High),3927-3929 W 63RD ST ,CHICAGO,IL,60629.0,41.7785673292022,-87.7214163289382,2024-06-04,Canvass,Pass w/ Conditions,0.0,0.0,0.0,0.41918513,3.9535234,False,65.0,WEST LAWN
2595641,2939117.0,CORNER BAKERY CAFE 167,CORNER BAKERY,Restaurant,Risk 1 (High),188 W WASHINGTON ST,CHICAGO,IL,60602.0,41.8833183800456,-87.6335146001475,2024-06-04,Canvass,Pass w/ Conditions,0.0,0.0,0.0,1.5218948,3.148473,False,32.0,LOOP
2595658,2924798.0,INSIGHT HOSPITAL & MEDICAL CENTER,INSIGHT HOSPITAL & MEDICAL CENTER,Hospital,Risk 1 (High),2525 S MICHIGAN AVE ,CHICAGO,IL,60616.0,41.8467169566465,-87.6233697276121,2024-06-04,Canvass,Pass,0.0,1.0,0.0,0.85420394,10.3934555,False,33.0,NEAR SOUTH SIDE
2595640,2391815.0,LE PARIS BAKERY,LE PARIS BAKERY NO 3,Restaurant,Risk 1 (High),4450 S KEDZIE AVE ,CHICAGO,IL,60632.0,41.8121193106065,-87.7042792030282,2024-06-04,Canvass,Fail,1.0,0.0,1.0,-5.6524706,1.5867891,False,58.0,BRIGHTON PARK
2595637,2906130.0,CATHERINE COOK SCHOOL,CATHERINE COOK SCHOOL,School,Risk 1 (High),226 W SCHILLER ST ,CHICAGO,IL,60610.0,41.9077571303842,-87.6357293984058,2024-06-04,Canvass,Fail,1.0,0.0,1.0,-4.49562,2.560256,False,8.0,NEAR NORTH SIDE
2595638,2683476.0,SUBWAY,SUBWAY,Restaurant,Risk 1 (High),240 E 103RD ST ,CHICAGO,IL,60628.0,41.7073736744284,-87.6170303922,2024-06-04,Complaint,Pass,0.0,1.0,0.0,-0.06913562,6.2033887,False,49.0,ROSELAND
2595634,2405955.0,"WENDY'S PROPERTIES, LLC",WENDY'S,Restaurant,Risk 1 (High),3943 N HARLEM AVE ,CHICAGO,IL,60634.0,41.952042407433,-87.8070947425451,2024-06-04,Canvass,Pass w/ Conditions,0.0,0.0,0.0,-0.80857867,2.5795512,False,17.0,DUNNING
2595635,2846261.0,GINO & MARTY'S,GINO & MARTY'S,Restaurant,Risk 1 (High),844 W RANDOLPH ST,CHICAGO,IL,60607.0,41.8844874529083,-87.6491911592787,2024-06-04,Canvass,Pass w/ Conditions,0.0,0.0,0.0,-1.5113922,1.4341936,False,28.0,NEAR WEST SIDE
2595626,2812862.0,CHIFRESH KITCHEN,CHIFRESH KITCHEN,Catering,Risk 1 (High),400 E 71st ST ,CHICAGO,IL,60619.0,41.7658225407537,-87.6152062027235,2024-06-03,Canvass,Pass,0.0,1.0,0.0,0.900697,11.310417,False,69.0,GREATER GRAND CROSSING
2595627,2534807.0,THE HAMPTON SOCIAL,THE HAMPTON SOCIAL,Restaurant,Risk 1 (High),164 E GRAND AVE ,CHICAGO,IL,60611.0,41.8918694700262,-87.6227485839992,2024-06-03,Canvass,Fail,1.0,0.0,1.0,1.4865974,-3.1620133,False,8.0,NEAR NORTH SIDE
2595620,2215474.0,NEW PISGAH DAY CARE,NEW PISGAH DAY CARE,Children's Services Facility,Risk 1 (High),8130 S RACINE AVE,CHICAGO,IL,60620.0,41.7459166174717,-87.6537617875242,2024-06-03,License,Pass w/ Conditions,0.0,0.0,0.0,-2.2217088,0.62128234,False,71.0,AUBURN GRESHAM
2595618,2851446.0,PUPUSERIA CAFE 2 INC.,PUPUSERIA CAFE 2 INC.,Restaurant,Risk 1 (High),4322 W MARQUETTE RD ,CHICAGO,IL,60629.0,41.7713833198399,-87.7309533689407,2024-06-03,Canvass,Pass w/ Conditions,0.0,0.0,0.0,0.3101231,4.097912,False,65.0,WEST LAWN
2595619,2065232.0,NOODLES & COMPANY,NOODLES & COMPANY,Restaurant,Risk 1 (High),2000 N CLYBOURN AVE ,CHICAGO,IL,60614.0,41.9175817915639,-87.6590228976662,2024-06-03,Complaint,Fail,1.0,0.0,1.0,2.9050865,3.2595756,False,7.0,LINCOLN PARK
2595617,2511729.0,SWEET GREEN,SWEET GREEN,Restaurant,Risk 1 (High),1 N DEARBORN ST ,CHICAGO,IL,60602.0,41.8820298064492,-87.6292564444626,2024-06-03,Canvass,Pass,0.0,1.0,0.0,3.3184714,8.255212,False,32.0,LOOP
2595616,2013184.0,FRANCESCA'S ON CHESTNUT,FRANCESCA'S ON CHESTNUT,Restaurant,Risk 1 (High),200 E CHESTNUT ST,CHICAGO,IL,60611.0,41.8985303442522,-87.6217774092447,2024-06-03,Canvass,Pass w/ Conditions,0.0,0.0,0.0,-0.91939247,1.0752872,False,8.0,NEAR NORTH SIDE
2595615,2437640.0,CANTON REGIO,CANTON REGIO,Restaurant,Risk 1 (High),1510 W 18TH ST,CHICAGO,IL,60608.0,41.8579379382539,-87.6642536394238,2024-06-03,Complaint,Fail,1.0,0.0,1.0,-0.4775508,1.9826883,False,31.0,LOWER WEST SIDE
2595613,2808216.0,DELEITE'S PIZZA AND MEXICAN FOOD LLC,DELEITE'S PIZZA,Restaurant,Risk 1 (High),3576 N MILWAUKEE AVE ,CHICAGO,IL,60641.0,41.9456894748512,-87.734906027346,2024-06-03,Canvass,Pass,0.0,1.0,0.0,0.95608664,4.674535,False,16.0,IRVING PARK
2595610,2797494.0,CAFE KORZO,CAFE KORZO,Restaurant,Risk 1 (High),2935 N BROADWAY ,CHICAGO,IL,60657.0,41.9359693204477,-87.6441140608449,2024-06-03,Complaint,Pass w/ Conditions,0.0,0.0,0.0,4.413285,-1.9443355,False,6.0,LAKE VIEW
2595609,2717685.0,"TGS RIVER NORTH, LLC",THE GARDNER SCHOOL,Daycare Above and Under 2 Years,Risk 1 (High),500 W SUPERIOR ST ,CHICAGO,IL,60654.0,41.8956087056726,-87.641579165368,2024-06-03,License,Fail,1.0,0.0,1.0,0.20070602,2.5836153,False,8.0,NEAR NORTH SIDE
2595611,2359057.0,THE PIGGERY,THE PIGGERY,Restaurant,Risk 1 (High),1619-1625 W IRVING PARK RD,CHICAGO,IL,60613.0,41.9541691154597,-87.6698731817378,2024-06-03,Canvass,Pass w/ Conditions,0.0,0.0,0.0,-1.5506868,0.68593115,False,6.0,LAKE VIEW
2595612,2956682.0,TAKU FOOD,TAKU FOOD,Restaurant,Risk 1 (High),5664 N LINCOLN AVE ,CHICAGO,IL,60659.0,41.9843165472364,-87.6973768332371,2024-06-03,License,Pass w/ Conditions,0.0,0.0,0.0,2.0766003,2.1292212,False,2.0,WEST RIDGE
2595606,2529177.0,KALEIDOKIDS,KALEIDOKIDS,Children's Services Facility,Risk 1 (High),2157 N DAMEN AVE ,CHICAGO,IL,60647.0,41.9213025590196,-87.6776025633453,2024-06-03,License,Pass w/ Conditions,0.0,0.0,0.0,-0.7688062,2.6110885,False,22.0,LOGAN SQUARE
2595608,2398745.0,PHOENIX RESTAURANT,PHOENIX RESTAURANT,Restaurant,Risk 1 (High),2129-2139 S ARCHER AVE,CHICAGO,IL,60616.0,41.8536560059561,-87.6329084467614,2024-06-03,Complaint Re-Inspection,Pass,0.0,1.0,0.0,-4.27282,2.4373147,False,34.0,ARMOUR SQUARE
2595604,1044752.0,COCHIAROS PIZZA #2,COCHIAROS PIZZA #2,Restaurant,Risk 1 (High),4741 W FULLERTON AVE,CHICAGO,IL,60639.0,41.9241406349769,-87.7455293386498,2024-06-03,Canvass,Fail,1.0,0.0,1.0,-1.6898863,0.5584781,False,19.0,BELMONT CRAGIN
2595603,36468.0,SEE THRU CHINESE KITCHEN,SEE THRU CHINESE KITCHEN,Restaurant,Risk 1 (High),10939 S WESTERN AVE ,CHICAGO,IL,60643.0,41.6942206470793,-87.6810858954747,2024-06-03,Canvass,Fail,1.0,0.0,1.0,-0.91057825,0.9798066,False,75.0,MORGAN PARK
2595601,1933690.0,WHOLE FOODS MARKET,WHOLE FOODS MARKET,Grocery Store,Risk 1 (High),1550 N KINGSBURY ST ,CHICAGO,IL,60642.0,41.9093987878094,-87.6530506978941,2024-06-03,Canvass Re-Inspection,Pass,0.0,1.0,0.0,1.9836116,4.2256966,False,8.0,NEAR NORTH SIDE
2595600,2483500.0,POKIOLOGY,POKIOLOGY,Restaurant,Risk 1 (High),4600 N MAGNOLIA AVE,CHICAGO,IL,60640.0,41.9654351893234,-87.6611721883859,2024-06-03,Complaint,Pass,0.0,1.0,0.0,-0.70528704,5.7846613,False,3.0,UPTOWN
2595599,2428079.0,REGGIO'S PIZZA EXPRESS,REGGIO'S PIZZA EXPRESS (T3 G8),Restaurant,Risk 1 (High),11601 W TOUHY AVE ,CHICAGO,IL,60666.0,42.008750765998,-87.9068741340011,2024-06-03,Canvass,Fail,1.0,0.0,1.0,3.0297594,-2.1639934,False,76.0,OHARE
2595598,2906119.0,FOODSMART,FOODSMART,Grocery Store,Risk 2 (Medium),2901 W ARMITAGE AVE ,CHICAGO,IL,60647.0,41.917358545106,-87.699341068678,2024-06-03,Short Form Complaint,Pass,0.0,1.0,0.0,6.686204,2.225935,False,22.0,LOGAN SQUARE
2595596,2966950.0,MCDONALD'S #27672,McDONALD'S,Restaurant,Risk 2 (Medium),5200 S LAKE PARK AVE ,CHICAGO,IL,60615.0,41.8009419759663,-87.587636792157,2024-06-03,License,Pass,0.0,1.0,0.0,-1.6698433,6.620959,False,41.0,HYDE PARK
2595594,1357956.0,TAQUERIA LOS GALLOS 3 INC.,TAQUERIA LOS GALLOS 3 INC.,Restaurant,Risk 1 (High),6222 S ARCHER AVE ,CHICAGO,IL,60638.0,41.79379959266,-87.7755576268727,2024-06-03,Canvass Re-Inspection,Pass,0.0,1.0,0.0,-1.0273498,7.8583965,False,56.0,GARFIELD RIDGE
2595591,1381397.0,FAMILY DOLLAR #5630,FAMILY DOLLAR #5630,Grocery Store,Risk 3 (Low),8030 S HALSTED ST ,CHICAGO,IL,60620.0,41.7478783759905,-87.6441080312306,2024-06-03,Complaint,Pass,0.0,1.0,0.0,-5.666028,1.906327,False,71.0,AUBURN GRESHAM
2595593,2137310.0,JOE'S BAR,JOE'S BAR,Restaurant,Risk 1 (High),940 W WEED ST ,CHICAGO,IL,60642.0,41.9098955303975,-87.6527724389903,2024-06-03,Canvass,Pass,0.0,1.0,0.0,-0.8911701,7.608176,False,8.0,NEAR NORTH SIDE
2595592,2961948.0,NIMBUS-5 LLC,NIMBUS-5 LLC,Shared Kitchen,Risk 1 (High),820 N ORLEANS ST,CHICAGO,IL,60610.0,41.8973380474552,-87.6373454300104,2024-06-03,License,Fail,1.0,0.0,1.0,0.032649208,4.5144954,False,8.0,NEAR NORTH SIDE
2595588,2303679.0,WAKAMONO,WAKAMONO,Restaurant,Risk 1 (High),3313-3319 N BROADWAY ,CHICAGO,IL,60657.0,41.942313413362,-87.6443224561037,2024-06-03,Canvass,Pass,0.0,1.0,0.0,-5.66457,0.65923965,False,6.0,LAKE VIEW
2595587,2934174.0,CHINESE # 1 KITCHEN,CHINESE # 1 KITCHEN,Restaurant,Risk 1 (High),5833 S KEDZIE AVE ,CHICAGO,IL,60629.0,41.7870741838944,-87.703222953041,2024-06-03,Canvass,Pass w/ Conditions,0.0,0.0,0.0,-1.6543546,0.88041073,False,63.0,GAGE PARK
2595586,2684167.0,ASIAN STATION,ASIAN STATION,Restaurant,Risk 1 (High),1343 W MORSE AVE,CHICAGO,IL,60626.0,42.007809022502,-87.6654284750984,2024-06-03,Canvass,Pass w/ Conditions,0.0,0.0,0.0,-0.61058986,5.4851437,False,1.0,ROGERS PARK
2595583,2555734.0,BARWALL CORPORATION/CULVER'S OF CHICAGO-BRONZEVILL,BARWALL CORPORATION/CULVER'S OF CHICAGO-BRONZEVILL,Restaurant,Risk 2 (Medium),3355 S DR. MARTIN LUTHER KING DR ,,IL,60616.0,41.8332937689569,-87.6168573403182,2024-06-03,Complaint,Fail,1.0,0.0,1.0,-1.3874068,5.519165,False,35.0,DOUGLAS
2595582,1913925.0,POTBELLY SANDWICH  WORKS,POTBELLY SANDWICH  WORKS,Restaurant,Risk 1 (High),959 W DIVERSEY PKWY,CHICAGO,IL,60614.0,41.9325295393909,-87.6537938531344,2024-06-03,Canvass,Pass,0.0,1.0,0.0,0.030037906,4.94001,False,7.0,LINCOLN PARK
